allow_hard_call	biological_category	biological_description	cell_type_id	cell_type_label	curation_notes	curation_version	disease_context	display_name	display_order	do_not_overinterpret_as	gene_set_description	hard_call_notes	interpretation_caveat	interpretation_status	is_composite_required	is_qc	known_limitations	manual_review_status	marker_panel_context	marker_provenance_summary	n_markers	negative_checks	portal_visibility	provenance_warning_count	qc_sensitivity	quality_badges	recommended_portal_label	recommended_portal_summary	release_class	required_supporting_evidence	score_scope	source_gmt	source_workbook	state_class	state_establishment_level	state_establishment_rationale	state_id	state_label	state_level_citation_ids	tissue_id	tissue_label
false		Mature neutrophil is a curated marker panel for Neutrophil in SAT. The biological interpretation needs review or more specific annotation.	neutrophil	Neutrophil	Mature neutrophil identity panel.	2026-05-26		Mature neutrophil			Mature neutrophil identity panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Mature neutrophil	Mature neutrophil is a curated marker panel for Neutrophil in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_neutrophil_mature_neutrophil	Mature neutrophil	citation_db03ee703481	sat	SAT
false		CD16 adaptive like NK cell is a curated marker panel for NK Cell in SAT. The biological interpretation needs review or more specific annotation.	nk_cell	NK Cell	CD16-positive or adaptive-like NK cell panel.	2026-05-26		CD16 adaptive like NK cell			CD16-positive or adaptive-like NK cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	CD16 adaptive like NK cell	CD16 adaptive like NK cell is a curated marker panel for NK Cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_nk_cell_cd16_adaptive_like_nk_cell	CD16 adaptive like NK cell	citation_fa27bfcf6417	sat	SAT
false		Cytotoxic NK cell is a curated marker panel for NK Cell in SAT. The biological interpretation needs review or more specific annotation.	nk_cell	NK Cell	Cytotoxic NK cell panel.	2026-05-26		Cytotoxic NK cell			Cytotoxic NK cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Cytotoxic NK cell	Cytotoxic NK cell is a curated marker panel for NK Cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_nk_cell_cytotoxic_nk_cell	Cytotoxic NK cell	citation_fa27bfcf6417	sat	SAT
false		GZMK IL7R NK NKT like is a curated marker panel for NK Cell in SAT. The biological interpretation needs review or more specific annotation.	nk_cell	NK Cell	Cytokine/GZMK NK or NKT-like panel; check T-cell marker contamination.	2026-05-26		GZMK IL7R NK NKT like			Cytokine/GZMK NK or NKT-like panel; check T-cell marker contamination.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	GZMK IL7R NK NKT like	GZMK IL7R NK NKT like is a curated marker panel for NK Cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_nk_cell_gzmk_il7r_nk_nkt_like	GZMK IL7R NK NKT like	citation_fa27bfcf6417	sat	SAT
false		Interferon / MHC response captures inflammatory, antiviral, and antigen-presentation activity within the parent cell type.	nk_cell	NK Cell	Generic type-I interferon response program.	2026-05-26		Interferon response NK cell		a distinct immune cell identity unless parent-cell assignment supports it	Generic type-I interferon response program.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This can be real inflammatory biology, but immune contamination, HLA-high ambient RNA, and doublets should be checked.	continuous_gradient	false	false		reviewed			10		show_default	2	moderate	Well-established inflammatory process;Check immune contamination	Interferon response NK cell	A well-established inflammatory process score, best interpreted as a continuous gradient.	portal_flagged	high IFN/MHC activity; parent identity retained; low immune contamination/doublet scores	within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	process_gradient	well_established_process		sat_nk_cell_interferon_response_nk_cell	Interferon response NK cell	citation_db03ee703481	sat	SAT
true		Proliferation / cell cycle captures cycling cells using canonical S/G2M and mitotic markers.	nk_cell	NK Cell	Generic cell-cycle program within NK cells.	2026-05-26		Proliferating NK cell		a new subtype or a disease-specific program by itself	Generic cell-cycle program within NK cells.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	The marker panel is generic across cell types. Hard calls are only appropriate if the score distribution supports a separable cycling population.	continuous_or_hard_callable_if_separable	false	false		reviewed			10		show_default	2	low	Well-established cell-cycle process;Potentially hard-callable if separable	Proliferating NK cell	A well-established cell-cycle process. Can be hard-callable when score distributions separate.	portal_flagged	high cell-cycle activity; adequate marker coverage; separable score distribution; parent identity retained	within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	rare_process	well_established_process		sat_nk_cell_proliferating_nk_cell	Proliferating NK cell	citation_db03ee703481	sat	SAT
false		Angiogenic support pericyte captures angiogenic or vascular remodeling activity.	pericyte	Pericyte	Pericyte vascular support and basement-membrane interaction panel.	2026-05-26		Angiogenic support pericyte			Pericyte vascular support and basement-membrane interaction panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score and consider disease, ischemia, vascular compartment, and tissue context.	continuous_gradient	false	false		reviewed			10		show_default	1	low	Angiogenic process;Context dependent	Angiogenic support pericyte	Angiogenic support pericyte captures angiogenic or vascular remodeling activity.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		sat_pericyte_angiogenic_support_pericyte	Angiogenic support pericyte	citation_c8f47cdd02a6	sat	SAT
false		Canonical pericyte represents a curated identity or subtype marker program within Pericyte.	pericyte	Pericyte	Canonical pericyte and mural-cell identity panel.	2026-05-26		Canonical pericyte			Canonical pericyte and mural-cell identity panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Canonical pericyte	Canonical pericyte represents a curated identity or subtype marker program within Pericyte.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		sat_pericyte_canonical_pericyte	Canonical pericyte	citation_c8f47cdd02a6	sat	SAT
false		Contractile pericyte captures a functional activity program in Pericyte.	pericyte	Pericyte	Contractile mural/pericyte program; may overlap SMC.	2026-05-26		Contractile pericyte			Contractile mural/pericyte program; may overlap SMC.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This is usually a functional gradient rather than a discrete state-positive population.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Functional program;Continuous activity score	Contractile pericyte	Contractile pericyte captures a functional activity program in Pericyte.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	broad_function_gradient	established_functional_state		sat_pericyte_contractile_pericyte	Contractile pericyte	citation_c8f47cdd02a6	sat	SAT
false		ECM remodeling pericyte captures remodeling, extracellular matrix, or transition-like activity in Pericyte.	pericyte	Pericyte	ECM-remodeling pericyte/fibrotic mural state; check ASPC and fibroblast overlap.	2026-05-26		ECM remodeling pericyte			ECM-remodeling pericyte/fibrotic mural state; check ASPC and fibroblast overlap.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	ECM remodeling pericyte	ECM remodeling pericyte captures remodeling, extracellular matrix, or transition-like activity in Pericyte.	portal_flagged		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		sat_pericyte_ecm_remodeling_pericyte	ECM remodeling pericyte	citation_c8f47cdd02a6	sat	SAT
false		Contractile SMC captures a functional activity program in SMC.	smc	SMC	Canonical contractile vascular smooth muscle identity.	2026-05-26		Contractile SMC			Canonical contractile vascular smooth muscle identity.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This is usually a functional gradient rather than a discrete state-positive population.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Functional program;Continuous activity score	Contractile SMC	Contractile SMC captures a functional activity program in SMC.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	broad_function_gradient	established_functional_state		sat_smc_contractile_smc	Contractile SMC	citation_c8f47cdd02a6	sat	SAT
false		Inflammatory SMC represents inflammatory activation in SMC.	smc	SMC	Inflammatory SMC response; generic activation program.	2026-05-26		Inflammatory SMC			Inflammatory SMC response; generic activation program.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score; consider disease, dissociation, immune contamination, and batch context.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Inflammatory process;Context dependent	Inflammatory SMC	Inflammatory SMC represents inflammatory activation in SMC.	portal_flagged		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	process_gradient	well_established_process		sat_smc_inflammatory_smc	Inflammatory SMC	citation_c8f47cdd02a6	sat	SAT
true		Proliferation / cell cycle captures cycling cells using canonical S/G2M and mitotic markers.	smc	SMC	Generic cell-cycle program within SMC.	2026-05-26		Proliferating SMC		a new subtype or a disease-specific program by itself	Generic cell-cycle program within SMC.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	The marker panel is generic across cell types. Hard calls are only appropriate if the score distribution supports a separable cycling population.	continuous_or_hard_callable_if_separable	false	false		reviewed			10		show_default	2	low	Well-established cell-cycle process;Potentially hard-callable if separable	Proliferating SMC	A well-established cell-cycle process. Can be hard-callable when score distributions separate.	portal_flagged	high cell-cycle activity; adequate marker coverage; separable score distribution; parent identity retained	within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	rare_process	well_established_process		sat_smc_proliferating_smc	Proliferating SMC	citation_c8f47cdd02a6	sat	SAT
false		Synthetic remodeling SMC captures remodeling, extracellular matrix, or transition-like activity in SMC.	smc	SMC	Synthetic/remodeling SMC program; can overlap fibroblast and pericyte ECM states.	2026-05-26		Synthetic remodeling SMC			Synthetic/remodeling SMC program; can overlap fibroblast and pericyte ECM states.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	Synthetic remodeling SMC	Synthetic remodeling SMC captures remodeling, extracellular matrix, or transition-like activity in SMC.	portal_flagged		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		sat_smc_synthetic_remodeling_smc	Synthetic remodeling SMC	citation_c8f47cdd02a6	sat	SAT
false		Cytotoxic CD8 T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	t_cell	T cell	Cytotoxic CD8 T cell panel.	2026-05-26		Cytotoxic CD8 T cell			Cytotoxic CD8 T cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Cytotoxic CD8 T cell	Cytotoxic CD8 T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_t_cell_cytotoxic_cd8_t_cell	Cytotoxic CD8 T cell	citation_fa27bfcf6417	sat	SAT
false		Naive central memory T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	t_cell	T cell	Naive or central-memory T cell panel.	2026-05-26		Naive central memory T cell			Naive or central-memory T cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Naive central memory T cell	Naive central memory T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_t_cell_naive_central_memory_t_cell	Naive central memory T cell	citation_fa27bfcf6417	sat	SAT
true		Proliferation / cell cycle captures cycling cells using canonical S/G2M and mitotic markers.	t_cell	T cell	Generic cell-cycle program within T cells.	2026-05-26		Proliferating T cell		a new subtype or a disease-specific program by itself	Generic cell-cycle program within T cells.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	The marker panel is generic across cell types. Hard calls are only appropriate if the score distribution supports a separable cycling population.	continuous_or_hard_callable_if_separable	false	false		reviewed			10		show_default	2	low	Well-established cell-cycle process;Potentially hard-callable if separable	Proliferating T cell	A well-established cell-cycle process. Can be hard-callable when score distributions separate.	portal_flagged	high cell-cycle activity; adequate marker coverage; separable score distribution; parent identity retained	within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	rare_process	well_established_process		sat_t_cell_proliferating_t_cell	Proliferating T cell	citation_db03ee703481	sat	SAT
false		Regulatory T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	t_cell	T cell	Regulatory T cell panel.	2026-05-26		Regulatory T cell			Regulatory T cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Regulatory T cell	Regulatory T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_t_cell_regulatory_t_cell	Regulatory T cell	citation_fa27bfcf6417	sat	SAT
false		Th1 activated CD4 T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	t_cell	T cell	Th1-polarized activated CD4 T cell panel.	2026-05-26		Th1 activated CD4 T cell			Th1-polarized activated CD4 T cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Th1 activated CD4 T cell	Th1 activated CD4 T cell is a curated marker panel for T cell in SAT. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	unknown	needs_review		sat_t_cell_th1_activated_cd4_t_cell	Th1 activated CD4 T cell	citation_fa27bfcf6417	sat	SAT
false		Tissue resident exhausted T cell represents a curated identity or subtype marker program within T cell.	t_cell	T cell	Tissue-resident memory and exhausted/dysfunctional T cell panel.	2026-05-26		Tissue resident exhausted T cell			Tissue-resident memory and exhausted/dysfunctional T cell panel.	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Tissue resident exhausted T cell	Tissue resident exhausted T cell represents a curated identity or subtype marker program within T cell.	portal_default		within_tissue_cell_type	dat/sat/sat_cell_state_markers.gmt	dat/sat/sat_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		sat_t_cell_tissue_resident_exhausted_t_cell	Tissue resident exhausted T cell	citation_fa27bfcf6417	sat	SAT
false		Beige thermogenic adipocyte is a curated marker panel for Adipocyte in Tendon. The biological interpretation needs review or more specific annotation.	adipocyte	Adipocyte	Thermogenic/beige-like adipocyte panel; may be sparse in tendon-associated adipose.	2026-05-26		Beige thermogenic adipocyte			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Beige thermogenic adipocyte	Beige thermogenic adipocyte is a curated marker panel for Adipocyte in Tendon. The biological interpretation needs review or more specific annotation.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_adipocyte_beige_thermogenic_adipocyte	Beige thermogenic adipocyte	citation_e85cb38d66ac	tendon	Tendon
false		Inflammatory adipocyte represents inflammatory activation in Adipocyte.	adipocyte	Adipocyte	Inflammatory adipocyte/stromal adipose response; validate in tissue context.	2026-05-26		Inflammatory adipocyte			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score; consider disease, dissociation, immune contamination, and batch context.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Inflammatory process;Context dependent	Inflammatory adipocyte	Inflammatory adipocyte represents inflammatory activation in Adipocyte.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	well_established_process		tendon_adipocyte_inflammatory_adipocyte	Inflammatory adipocyte	citation_b2d93d42ba21	tendon	Tendon
false		Mature lipid storage adipocyte captures a functional activity program in Adipocyte.	adipocyte	Adipocyte	Mature adipocyte/lipid-storage identity panel.	2026-05-26		Mature lipid storage adipocyte			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This is usually a functional gradient rather than a discrete state-positive population.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Functional program;Continuous activity score	Mature lipid storage adipocyte	Mature lipid storage adipocyte captures a functional activity program in Adipocyte.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_function_gradient	established_functional_state		tendon_adipocyte_mature_lipid_storage_adipocyte	Mature lipid storage adipocyte	citation_e85cb38d66ac	tendon	Tendon
false		Interferon / MHC response captures inflammatory, antiviral, and antigen-presentation activity within the parent cell type.	b_cell	B cell	Activated antigen-presenting B cell program.	2026-05-26		Activated antigen presenting b cell			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This can be a real inflammatory state, but HLA-high ambient RNA, immune-cell contamination, and doublets should be checked.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Well-established inflammatory process;Check immune contamination	Activated antigen presenting b cell	Interferon / MHC response captures inflammatory, antiviral, and antigen-presentation activity within the parent cell type.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	well_established_process		tendon_b_cell_activated_antigen_presenting_b_cell	Activated antigen presenting b cell	citation_b2d93d42ba21	tendon	Tendon
false		Mature b cell is a curated marker panel for B cell in Tendon. The biological interpretation needs review or more specific annotation.	b_cell	B cell	Mature/naive B cell identity panel.	2026-05-26		Mature b cell			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Mature b cell	Mature b cell is a curated marker panel for B cell in Tendon. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_b_cell_mature_b_cell	Mature b cell	citation_03e621016dbb	tendon	Tendon
false		Plasma cell plasmablast is a curated marker panel for B cell in Tendon. The biological interpretation needs review or more specific annotation.	b_cell	B cell	Plasma cell/plasmablast immunoglobulin secretion program.	2026-05-26		Plasma cell plasmablast			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Plasma cell plasmablast	Plasma cell plasmablast is a curated marker panel for B cell in Tendon. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_b_cell_plasma_cell_plasmablast	Plasma cell plasmablast	citation_03e621016dbb	tendon	Tendon
false		Contractile vascular smooth muscle cell captures a functional activity program in Blood vessel smooth muscle cell.	blood_vessel_smooth_muscle_cell	Blood vessel smooth muscle cell	Contractile vascular smooth muscle cell identity panel.	2026-05-26		Contractile vascular smooth muscle cell			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This is usually a functional gradient rather than a discrete state-positive population.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Functional program;Continuous activity score	Contractile vascular smooth muscle cell	Contractile vascular smooth muscle cell captures a functional activity program in Blood vessel smooth muscle cell.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_function_gradient	established_functional_state		tendon_blood_vessel_smooth_muscle_cell_contractile_vascular_smooth_muscle_cell	Contractile vascular smooth muscle cell	citation_90e06fe809cd	tendon	Tendon
false		Osteochondrogenic smooth muscle cell is a curated marker panel for Blood vessel smooth muscle cell in Tendon. The biological interpretation needs review or more specific annotation.	blood_vessel_smooth_muscle_cell	Blood vessel smooth muscle cell	Osteochondrogenic/calcification-associated smooth muscle phenotype.	2026-05-26		Osteochondrogenic smooth muscle cell			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Osteochondrogenic smooth muscle cell	Osteochondrogenic smooth muscle cell is a curated marker panel for Blood vessel smooth muscle cell in Tendon. The biological interpretation needs review or more specific annotation.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_blood_vessel_smooth_muscle_cell_osteochondrogenic_smooth_muscle_cell	Osteochondrogenic smooth muscle cell	citation_9d42eedf2d29	tendon	Tendon
false		Synthetic remodeling smooth muscle cell captures remodeling, extracellular matrix, or transition-like activity in Blood vessel smooth muscle cell.	blood_vessel_smooth_muscle_cell	Blood vessel smooth muscle cell	Synthetic/remodeling vascular smooth muscle program.	2026-05-26		Synthetic remodeling smooth muscle cell			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	Synthetic remodeling smooth muscle cell	Synthetic remodeling smooth muscle cell captures remodeling, extracellular matrix, or transition-like activity in Blood vessel smooth muscle cell.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		tendon_blood_vessel_smooth_muscle_cell_synthetic_remodeling_smooth_muscle_cell	Synthetic remodeling smooth muscle cell	citation_9d42eedf2d29	tendon	Tendon
false		Capillary endothelial identity represents a curated identity or subtype marker program within Capillary endothelial cell.	capillary_endothelial_cell	Capillary endothelial cell	Capillary endothelial marker panel.	2026-05-26		Capillary endothelial identity			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Capillary endothelial identity	Capillary endothelial identity represents a curated identity or subtype marker program within Capillary endothelial cell.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_capillary_endothelial_cell_capillary_endothelial_identity	Capillary endothelial identity	citation_9d42eedf2d29	tendon	Tendon
false		Permeable exchange capillary represents a curated identity or subtype marker program within Capillary endothelial cell.	capillary_endothelial_cell	Capillary endothelial cell	Exchange/permeability-associated capillary phenotype.	2026-05-26		Permeable exchange capillary			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Permeable exchange capillary	Permeable exchange capillary represents a curated identity or subtype marker program within Capillary endothelial cell.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_capillary_endothelial_cell_permeable_exchange_capillary	Permeable exchange capillary	citation_9d42eedf2d29	tendon	Tendon
false		Cdc1 identity represents a curated identity or subtype marker program within Dendritic cell.	dendritic_cell	Dendritic cell	Conventional dendritic cell 1 marker panel.	2026-05-26		Cdc1 identity			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Cdc1 identity	Cdc1 identity represents a curated identity or subtype marker program within Dendritic cell.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_dendritic_cell_cdc1_identity	Cdc1 identity	citation_b2d93d42ba21	tendon	Tendon
false		Cdc2 identity represents a curated identity or subtype marker program within Dendritic cell.	dendritic_cell	Dendritic cell	Conventional dendritic cell 2 marker panel.	2026-05-26		Cdc2 identity			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Cdc2 identity	Cdc2 identity represents a curated identity or subtype marker program within Dendritic cell.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_dendritic_cell_cdc2_identity	Cdc2 identity	citation_b2d93d42ba21	tendon	Tendon
